id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
753768,Female,25,1,15.0,0,< 1 Year,No,24357.0,152.0,191,0
5919295,Female,49,1,13.0,0,< 1 Year,No,2630.0,1.0,186,0
2196643,Female,54,1,18.0,1,1-2 Year,No,35469.0,124.0,187,0
9657179,Male,24,1,28.0,0,< 1 Year,No,55904.0,124.0,146,0
10643081,Male,43,1,28.0,0,1-2 Year,Yes,25280.0,26.0,177,1
786063,Male,43,1,15.0,0,1-2 Year,No,35348.0,26.0,172,0
5370648,Female,44,1,11.0,1,1-2 Year,No,34363.0,120.0,205,0
4113436,Male,22,1,26.0,1,< 1 Year,No,29077.0,152.0,282,0
4813343,Female,23,1,45.0,1,< 1 Year,No,30886.0,152.0,274,0
50699,Male,60,1,8.0,0,1-2 Year,Yes,2630.0,157.0,188,1
2484061,Male,26,1,26.0,1,< 1 Year,No,27962.0,152.0,102,0
7531314,Male,60,1,21.0,1,1-2 Year,No,33012.0,26.0,103,0
5055660,Male,21,1,30.0,1,< 1 Year,No,38609.0,152.0,88,0
2063016,Male,49,1,39.0,0,1-2 Year,Yes,27780.0,124.0,164,0
1220468,Female,28,1,47.0,1,< 1 Year,No,29393.0,152.0,39,0
1653138,Male,28,1,25.0,1,< 1 Year,No,2630.0,152.0,181,0
2756969,Male,41,1,28.0,0,1-2 Year,Yes,2630.0,26.0,39,1
5755069,Male,46,1,3.0,0,1-2 Year,Yes,20985.0,26.0,295,0
9191614,Male,77,1,52.0,0,1-2 Year,Yes,56434.0,26.0,293,0
4422910,Female,37,1,36.0,1,1-2 Year,No,33281.0,124.0,15,0
1738291,Male,23,1,2.0,0,< 1 Year,Yes,34126.0,152.0,22,0
10095617,Female,21,1,33.0,1,< 1 Year,No,36802.0,152.0,137,0
8167232,Male,26,1,50.0,1,< 1 Year,No,38104.0,152.0,195,0
5938739,Female,43,1,26.0,0,1-2 Year,Yes,43010.0,124.0,166,0
7926500,Male,44,1,21.0,0,1-2 Year,Yes,28189.0,124.0,293,0
11370255,Female,76,1,28.0,1,1-2 Year,No,40388.0,26.0,147,0
5252048,Female,78,1,28.0,1,1-2 Year,No,62980.0,26.0,239,0
3884607,Male,45,1,50.0,1,1-2 Year,No,27393.0,65.0,194,0
10723289,Male,42,1,27.0,0,1-2 Year,Yes,24605.0,156.0,181,1
2751189,Female,48,1,34.0,1,1-2 Year,No,36326.0,26.0,121,0
422000,Male,33,1,25.0,0,1-2 Year,Yes,2630.0,26.0,34,1
2198889,Female,22,1,29.0,0,< 1 Year,Yes,31314.0,152.0,158,1
6853933,Male,51,1,28.0,1,1-2 Year,No,38287.0,26.0,298,0
7306139,Female,70,1,38.0,1,1-2 Year,No,32768.0,124.0,79,0
3004026,Male,25,1,25.0,0,< 1 Year,Yes,2630.0,152.0,153,0
7150322,Female,23,1,8.0,1,< 1 Year,No,38754.0,152.0,78,0
8412813,Male,39,1,11.0,0,1-2 Year,Yes,30691.0,124.0,253,0
10404673,Female,22,1,30.0,1,< 1 Year,No,37608.0,152.0,142,0
5767101,Female,26,1,47.0,1,< 1 Year,No,32600.0,152.0,110,0
10339602,Female,24,1,23.0,1,< 1 Year,No,38223.0,152.0,222,0
9434357,Female,32,1,33.0,1,1-2 Year,No,27128.0,124.0,120,0
7883403,Female,49,1,28.0,0,> 2 Years,Yes,29170.0,124.0,183,0
2408742,Male,45,1,38.0,0,1-2 Year,Yes,26404.0,124.0,170,0
10773856,Male,47,1,28.0,0,> 2 Years,Yes,43660.0,122.0,244,1
10537000,Male,60,1,28.0,0,1-2 Year,Yes,47266.0,26.0,171,0
4432070,Male,41,1,23.0,0,1-2 Year,No,2630.0,156.0,293,0
9369234,Female,43,1,28.0,0,1-2 Year,Yes,46374.0,124.0,269,1
4041698,Female,24,1,2.0,0,< 1 Year,Yes,2630.0,160.0,136,1
3215102,Female,40,1,15.0,0,1-2 Year,Yes,2630.0,160.0,246,0
8926337,Male,68,1,49.0,0,1-2 Year,Yes,28262.0,124.0,128,0
4764745,Male,23,1,46.0,1,< 1 Year,No,36184.0,152.0,111,0
7906461,Female,51,1,0.0,1,1-2 Year,No,2630.0,7.0,37,0
1463949,Female,22,1,37.0,0,< 1 Year,Yes,24390.0,152.0,282,0
153052,Female,50,1,28.0,0,1-2 Year,Yes,53111.0,26.0,177,0
6387160,Female,48,1,28.0,0,1-2 Year,Yes,38793.0,122.0,118,1
7534818,Male,65,1,2.0,0,1-2 Year,Yes,2630.0,156.0,284,0
3823396,Female,23,1,18.0,1,< 1 Year,No,27863.0,152.0,131,0
1935829,Male,50,1,39.0,1,1-2 Year,No,30476.0,124.0,33,0
8124646,Female,23,1,29.0,1,< 1 Year,No,28997.0,152.0,91,0
7732997,Male,23,1,11.0,1,< 1 Year,No,39745.0,152.0,251,0
4589502,Female,35,1,24.0,1,1-2 Year,No,2630.0,152.0,291,0
9511090,Male,24,1,9.0,1,< 1 Year,No,48388.0,152.0,42,0
7945555,Male,46,1,41.0,0,1-2 Year,Yes,35180.0,26.0,298,1
6883320,Female,23,1,10.0,1,< 1 Year,No,21738.0,152.0,59,0
6628150,Male,66,1,8.0,1,1-2 Year,No,2630.0,124.0,298,0
404845,Female,29,1,50.0,1,< 1 Year,No,2630.0,152.0,132,0
3355240,Male,44,1,50.0,0,1-2 Year,Yes,35118.0,26.0,198,1
1604065,Female,22,1,7.0,0,< 1 Year,Yes,2630.0,160.0,167,1
8875212,Female,26,1,37.0,0,< 1 Year,Yes,31554.0,152.0,138,0
1448584,Female,24,1,29.0,1,< 1 Year,No,34000.0,152.0,36,0
7135709,Female,43,1,25.0,0,1-2 Year,Yes,51885.0,124.0,90,1
3313877,Female,62,1,41.0,0,1-2 Year,Yes,39265.0,26.0,107,0
8195454,Female,25,1,30.0,0,< 1 Year,Yes,40202.0,152.0,115,0
7256457,Female,68,1,47.0,0,1-2 Year,Yes,26860.0,26.0,200,0
8017677,Female,21,1,28.0,1,< 1 Year,No,39300.0,152.0,59,0
6000157,Male,69,1,11.0,1,1-2 Year,No,2630.0,26.0,263,0
1507442,Male,26,1,15.0,1,< 1 Year,No,39652.0,152.0,84,0
8640971,Female,39,1,28.0,0,1-2 Year,Yes,47875.0,26.0,61,0
10864260,Female,50,1,28.0,0,1-2 Year,Yes,45853.0,125.0,114,0
9547948,Male,24,1,9.0,1,< 1 Year,No,29972.0,152.0,246,0
9052778,Male,48,1,31.0,1,1-2 Year,No,2630.0,152.0,20,0
8310892,Male,35,1,14.0,1,1-2 Year,No,39329.0,26.0,71,0
8565985,Male,28,1,23.0,0,< 1 Year,Yes,2630.0,156.0,131,0
9941245,Male,40,1,28.0,0,1-2 Year,Yes,51913.0,13.0,207,1
10974233,Female,25,1,28.0,0,< 1 Year,Yes,30422.0,152.0,243,0
10596028,Female,58,1,3.0,1,1-2 Year,No,34517.0,26.0,225,0
561188,Male,37,1,28.0,1,1-2 Year,No,53659.0,26.0,281,0
4426635,Male,47,1,46.0,0,1-2 Year,Yes,31255.0,11.0,126,0
1565080,Male,51,1,50.0,0,1-2 Year,Yes,33123.0,26.0,30,0
2855038,Female,21,1,12.0,1,< 1 Year,No,27370.0,160.0,219,0
10293274,Male,51,1,32.0,0,1-2 Year,Yes,29063.0,124.0,105,0
8124563,Male,31,1,44.0,0,1-2 Year,Yes,2630.0,156.0,11,1
1911528,Male,24,1,36.0,1,< 1 Year,No,32212.0,152.0,27,0
4724986,Male,24,1,27.0,1,< 1 Year,Yes,24130.0,152.0,292,0
1023771,Female,31,1,14.0,1,1-2 Year,No,21631.0,124.0,228,0
11278948,Female,47,1,48.0,0,1-2 Year,Yes,2630.0,124.0,119,0
7759079,Male,42,1,46.0,0,1-2 Year,Yes,27124.0,124.0,265,0
10040362,Male,51,1,15.0,0,1-2 Year,Yes,2630.0,26.0,122,0
5865142,Male,55,1,28.0,0,1-2 Year,Yes,43014.0,26.0,47,0
1127017,Female,47,1,28.0,0,1-2 Year,Yes,41005.0,26.0,204,1
10197401,Female,22,1,36.0,0,< 1 Year,No,37604.0,152.0,113,0
736798,Male,64,1,28.0,1,1-2 Year,No,46396.0,122.0,115,0
6602575,Male,25,1,46.0,0,< 1 Year,Yes,2630.0,124.0,54,1
701118,Female,52,1,41.0,1,1-2 Year,No,33619.0,12.0,130,0
8909997,Male,23,1,15.0,1,< 1 Year,No,38873.0,152.0,27,0
9004232,Male,44,1,20.0,0,1-2 Year,No,2630.0,124.0,207,0
1338299,Female,25,1,41.0,0,< 1 Year,No,24653.0,152.0,202,0
11487561,Male,28,1,14.0,1,< 1 Year,No,20893.0,152.0,196,0
4294300,Female,24,1,27.0,1,< 1 Year,No,25883.0,152.0,190,0
10317163,Female,25,1,11.0,1,< 1 Year,No,23255.0,152.0,216,0
1494461,Female,20,1,24.0,0,< 1 Year,Yes,2630.0,160.0,79,0
6744395,Female,33,1,46.0,0,1-2 Year,Yes,2630.0,156.0,94,0
6727254,Female,47,1,28.0,1,1-2 Year,No,25346.0,26.0,233,0
2845582,Male,53,1,46.0,0,1-2 Year,Yes,33006.0,91.0,101,1
50888,Female,25,1,8.0,1,< 1 Year,No,55858.0,152.0,94,0
9860771,Female,35,1,28.0,0,1-2 Year,Yes,39096.0,124.0,42,1
7733019,Male,35,1,28.0,1,1-2 Year,No,26595.0,26.0,105,0
4098823,Male,40,1,6.0,1,1-2 Year,No,2630.0,124.0,157,0
6810129,Female,61,1,28.0,0,1-2 Year,Yes,2630.0,156.0,56,0
2858959,Male,40,1,24.0,0,1-2 Year,Yes,30239.0,124.0,294,1
5195169,Female,20,1,46.0,1,< 1 Year,No,31830.0,160.0,292,0
10530979,Male,22,1,15.0,1,< 1 Year,No,26805.0,152.0,32,0
2983534,Male,39,1,28.0,1,1-2 Year,No,27248.0,124.0,73,0
4983945,Male,42,1,1.0,0,1-2 Year,Yes,2630.0,31.0,104,0
9605338,Male,70,1,46.0,1,1-2 Year,No,2630.0,26.0,287,0
5253490,Female,39,1,12.0,0,> 2 Years,Yes,2630.0,156.0,193,0
2561625,Female,23,1,33.0,1,< 1 Year,No,28239.0,152.0,78,0
2719427,Male,28,1,30.0,0,1-2 Year,Yes,2630.0,163.0,92,0
7073443,Female,51,1,41.0,1,1-2 Year,No,36234.0,152.0,226,0
10448637,Male,31,1,48.0,0,1-2 Year,No,2630.0,124.0,112,0
5761119,Female,26,1,8.0,1,< 1 Year,No,34403.0,152.0,37,0
10990210,Female,26,1,27.0,0,< 1 Year,Yes,2630.0,26.0,103,0
2664659,Female,45,1,28.0,0,1-2 Year,No,40626.0,26.0,92,0
2512931,Female,41,1,28.0,0,1-2 Year,Yes,49546.0,26.0,193,0
6707803,Female,26,1,28.0,1,< 1 Year,No,38452.0,152.0,278,0
6511672,Female,45,1,28.0,0,1-2 Year,Yes,34609.0,26.0,275,0
3483668,Male,32,1,30.0,1,1-2 Year,No,2630.0,156.0,219,0
423749,Male,29,1,30.0,1,< 1 Year,No,31714.0,152.0,249,0
7035460,Male,55,1,28.0,1,1-2 Year,No,25484.0,26.0,217,0
2662486,Male,25,1,11.0,1,< 1 Year,No,38460.0,152.0,177,0
11132414,Male,60,1,20.0,0,1-2 Year,No,2630.0,124.0,243,0
6704226,Male,41,1,28.0,0,1-2 Year,Yes,54494.0,124.0,150,0
8742303,Male,62,1,16.0,1,1-2 Year,No,21274.0,26.0,107,0
10707149,Male,47,1,46.0,0,1-2 Year,Yes,27313.0,26.0,249,0
10701565,Female,26,1,35.0,1,< 1 Year,No,32858.0,152.0,124,0
10182328,Male,23,1,35.0,0,< 1 Year,Yes,2630.0,152.0,91,0
9384827,Female,24,1,33.0,1,< 1 Year,No,25509.0,152.0,88,0
1718113,Female,46,1,19.0,0,1-2 Year,Yes,2630.0,124.0,197,0
10752999,Female,52,1,8.0,0,1-2 Year,Yes,55492.0,26.0,183,1
10808720,Female,28,1,9.0,0,< 1 Year,Yes,2630.0,160.0,230,0
2881639,Female,27,1,8.0,1,< 1 Year,No,55838.0,152.0,187,0
4990147,Male,42,1,28.0,0,1-2 Year,Yes,53352.0,124.0,215,1
8826210,Male,29,1,25.0,1,< 1 Year,No,23999.0,152.0,275,0
3561793,Male,25,1,28.0,1,< 1 Year,No,56988.0,152.0,181,0
8741474,Male,62,1,28.0,0,1-2 Year,No,25014.0,124.0,109,0
2142570,Male,53,1,41.0,0,1-2 Year,Yes,33056.0,26.0,152,0
75060,Male,66,1,8.0,1,1-2 Year,Yes,32713.0,26.0,130,0
5848618,Male,33,1,29.0,0,1-2 Year,Yes,2630.0,124.0,250,0
2682990,Male,29,1,8.0,0,1-2 Year,Yes,50046.0,157.0,244,1
8919386,Female,42,1,8.0,0,1-2 Year,Yes,45965.0,26.0,113,0
3563044,Male,47,1,11.0,0,> 2 Years,Yes,40270.0,26.0,206,1
1045023,Female,26,1,28.0,1,< 1 Year,No,28028.0,152.0,33,0
2470630,Female,30,1,20.0,0,< 1 Year,Yes,2630.0,26.0,193,0
8788793,Female,67,1,28.0,0,1-2 Year,Yes,36758.0,124.0,214,0
7058791,Female,21,1,10.0,0,< 1 Year,No,31832.0,152.0,284,0
3369917,Male,69,1,31.0,1,1-2 Year,Yes,2630.0,124.0,271,0
198854,Male,22,1,28.0,0,< 1 Year,Yes,48764.0,152.0,74,0
9662661,Female,22,1,25.0,1,< 1 Year,No,48896.0,152.0,257,0
5297033,Female,24,1,41.0,0,< 1 Year,Yes,35701.0,152.0,282,0
2472378,Male,24,1,45.0,1,< 1 Year,No,2630.0,160.0,256,0
10064614,Female,31,1,41.0,0,< 1 Year,Yes,2630.0,160.0,123,1
2007012,Male,24,1,34.0,0,< 1 Year,Yes,34776.0,152.0,286,1
11383104,Female,43,1,30.0,1,1-2 Year,No,35384.0,152.0,232,0
9055842,Male,52,1,8.0,0,1-2 Year,Yes,2630.0,7.0,184,0
11101355,Female,24,1,21.0,1,< 1 Year,No,31820.0,152.0,189,0
1730878,Male,45,1,28.0,0,1-2 Year,Yes,44902.0,26.0,153,0
8015337,Female,25,1,29.0,0,< 1 Year,Yes,31339.0,152.0,158,0
11316975,Female,30,1,50.0,1,< 1 Year,Yes,27656.0,156.0,73,0
5125045,Male,41,1,18.0,0,1-2 Year,Yes,2630.0,61.0,147,1
10618071,Male,48,1,17.0,0,1-2 Year,Yes,36308.0,124.0,199,1
1263922,Female,55,1,27.0,1,1-2 Year,No,31621.0,124.0,154,0
8417583,Male,25,1,50.0,1,< 1 Year,No,39213.0,152.0,57,0
4020322,Female,74,1,24.0,1,1-2 Year,No,28918.0,26.0,260,0
1956991,Male,40,1,50.0,0,1-2 Year,Yes,40409.0,124.0,42,1
265285,Male,31,1,22.0,1,< 1 Year,No,37776.0,152.0,238,0
2482054,Female,24,1,7.0,1,< 1 Year,No,48999.0,152.0,47,0
6611559,Female,22,1,22.0,0,< 1 Year,No,2630.0,160.0,147,0
2411644,Male,36,1,28.0,1,1-2 Year,No,49324.0,26.0,278,0
2755041,Male,27,1,15.0,0,< 1 Year,Yes,30116.0,152.0,298,0
8004678,Male,44,1,15.0,0,1-2 Year,Yes,2630.0,156.0,221,0
4828917,Female,23,1,28.0,1,< 1 Year,No,47937.0,152.0,37,0
5665842,Male,21,1,11.0,0,< 1 Year,Yes,29442.0,160.0,134,0
5637461,Female,42,1,47.0,1,1-2 Year,No,48016.0,16.0,75,0
2851560,Male,49,1,28.0,0,1-2 Year,Yes,40597.0,124.0,194,1
1552166,Female,20,1,44.0,0,< 1 Year,Yes,38012.0,160.0,88,0
4929139,Male,32,1,40.0,0,< 1 Year,Yes,31739.0,124.0,226,0
4848386,Female,23,1,30.0,1,< 1 Year,No,25761.0,152.0,38,0
6368496,Male,23,1,24.0,0,< 1 Year,Yes,28707.0,163.0,217,0
923123,Male,39,1,28.0,0,1-2 Year,Yes,62975.0,26.0,92,0
6524121,Male,28,1,18.0,1,< 1 Year,No,32266.0,152.0,200,0
9721392,Male,77,1,35.0,1,1-2 Year,No,34438.0,26.0,205,0
5423230,Male,36,1,28.0,0,1-2 Year,Yes,46163.0,124.0,294,1
4038815,Male,64,1,30.0,0,1-2 Year,Yes,29073.0,26.0,206,0
4999611,Female,48,1,11.0,0,1-2 Year,Yes,2630.0,156.0,150,0
9714484,Female,44,1,36.0,0,1-2 Year,No,30463.0,152.0,131,0
8257106,Male,48,1,50.0,1,1-2 Year,No,33003.0,8.0,248,0
378066,Male,40,1,30.0,1,1-2 Year,No,27246.0,152.0,94,0
737149,Male,40,1,28.0,0,1-2 Year,No,46197.0,124.0,245,0
4692524,Male,42,1,28.0,0,> 2 Years,Yes,47918.0,124.0,127,0
10266641,Male,27,1,41.0,1,< 1 Year,No,47678.0,152.0,130,0
7666648,Female,34,1,6.0,0,1-2 Year,Yes,31484.0,124.0,259,1
5542894,Male,50,1,33.0,0,1-2 Year,Yes,51951.0,124.0,88,0
7311802,Male,69,1,28.0,0,1-2 Year,Yes,2630.0,26.0,83,0
10995967,Male,40,1,28.0,0,1-2 Year,Yes,33998.0,124.0,298,1
2583786,Female,77,1,28.0,1,1-2 Year,No,32706.0,26.0,260,0
9057944,Male,23,1,46.0,1,< 1 Year,No,27049.0,152.0,106,0
2537998,Male,48,1,8.0,0,1-2 Year,Yes,39462.0,124.0,158,0
11126037,Female,66,1,8.0,1,1-2 Year,No,2630.0,124.0,246,0
4142415,Female,23,1,25.0,1,< 1 Year,No,28277.0,152.0,187,0
3462295,Female,38,1,11.0,0,1-2 Year,Yes,28709.0,124.0,101,0
6466503,Male,22,1,50.0,1,< 1 Year,No,2630.0,160.0,215,0
11078620,Male,45,1,41.0,0,1-2 Year,Yes,35544.0,124.0,233,0
11144496,Male,38,1,18.0,0,1-2 Year,Yes,2630.0,157.0,215,0
4535498,Male,44,1,8.0,0,1-2 Year,No,47794.0,124.0,201,0
8263372,Male,46,1,14.0,1,1-2 Year,No,2630.0,26.0,269,0
6174150,Female,44,1,28.0,1,1-2 Year,No,32109.0,124.0,242,0
8390915,Male,58,1,48.0,1,1-2 Year,No,2630.0,124.0,65,0
8411934,Male,23,1,32.0,1,< 1 Year,No,32164.0,152.0,104,0
4842207,Female,25,1,41.0,1,< 1 Year,No,30340.0,152.0,165,0
4822502,Male,24,1,10.0,1,< 1 Year,No,27862.0,152.0,163,0
6145914,Male,25,1,33.0,1,< 1 Year,No,28591.0,152.0,222,0
4619200,Female,31,1,46.0,0,< 1 Year,Yes,2630.0,156.0,223,1
5163472,Female,29,1,3.0,1,< 1 Year,No,24563.0,152.0,187,0
8419231,Male,34,1,48.0,0,> 2 Years,Yes,2630.0,26.0,242,0
7958833,Male,23,1,30.0,1,< 1 Year,No,28450.0,152.0,215,0
1781298,Male,31,1,48.0,1,< 1 Year,No,2630.0,152.0,219,0
8108798,Male,54,1,28.0,0,1-2 Year,Yes,32114.0,124.0,98,0
5088849,Female,24,1,8.0,1,< 1 Year,No,39081.0,152.0,190,0
2560530,Female,36,1,39.0,1,1-2 Year,No,66018.0,154.0,147,0
7705606,Male,48,1,46.0,0,1-2 Year,Yes,2630.0,26.0,211,0
9321504,Female,46,1,38.0,1,1-2 Year,No,2630.0,155.0,296,0
4292598,Female,42,1,28.0,0,1-2 Year,Yes,49072.0,26.0,194,1
177878,Male,45,1,28.0,1,1-2 Year,No,39384.0,124.0,126,0
4514206,Male,61,1,28.0,0,1-2 Year,Yes,67927.0,122.0,50,0
5341977,Male,51,1,23.0,1,1-2 Year,No,29209.0,26.0,290,0
2950653,Male,34,1,28.0,0,1-2 Year,Yes,46639.0,124.0,68,0
1558153,Female,76,1,43.0,0,1-2 Year,Yes,31632.0,124.0,180,0
2557803,Female,26,1,28.0,0,< 1 Year,Yes,47631.0,124.0,193,0
1809598,Male,70,1,11.0,1,1-2 Year,No,37142.0,124.0,160,0
6209782,Female,26,1,34.0,0,< 1 Year,Yes,30805.0,152.0,73,0
3590420,Male,20,1,15.0,0,< 1 Year,Yes,24230.0,160.0,162,0
10432338,Female,67,1,46.0,0,1-2 Year,Yes,2630.0,124.0,73,0
8506648,Male,21,1,3.0,1,< 1 Year,No,27863.0,160.0,68,0
6789732,Female,23,1,41.0,1,< 1 Year,No,36317.0,153.0,255,0
11111754,Female,40,1,0.0,1,1-2 Year,No,2630.0,31.0,88,0
10098220,Female,23,1,28.0,1,< 1 Year,No,2630.0,26.0,150,0
8603794,Male,59,1,28.0,0,> 2 Years,Yes,2630.0,124.0,128,0
6617881,Female,30,1,32.0,0,< 1 Year,Yes,2630.0,151.0,165,0
623945,Female,23,1,38.0,0,< 1 Year,Yes,35124.0,152.0,282,0
7231893,Female,58,1,8.0,1,1-2 Year,No,38667.0,152.0,103,0
7701594,Male,47,1,28.0,0,1-2 Year,Yes,44613.0,26.0,45,1
3417394,Male,24,1,7.0,1,< 1 Year,No,35259.0,152.0,130,0
8850853,Male,40,1,28.0,0,1-2 Year,Yes,38287.0,26.0,13,0
2462360,Female,23,1,8.0,1,< 1 Year,No,40429.0,152.0,109,0
6756927,Male,43,1,46.0,0,1-2 Year,Yes,28681.0,124.0,153,1
9251764,Female,47,1,28.0,0,1-2 Year,Yes,2630.0,156.0,262,0
10835216,Female,45,1,35.0,0,1-2 Year,Yes,23230.0,124.0,189,1
8041521,Male,63,1,33.0,1,1-2 Year,No,30862.0,124.0,11,0
11435554,Male,48,1,36.0,0,1-2 Year,Yes,38192.0,124.0,34,0
1881939,Female,43,1,28.0,0,1-2 Year,Yes,30261.0,122.0,11,0
7114627,Female,28,1,47.0,0,< 1 Year,Yes,27191.0,152.0,145,0
1052733,Female,25,1,21.0,1,< 1 Year,No,34282.0,152.0,140,0
2402686,Female,21,1,37.0,0,< 1 Year,Yes,33780.0,160.0,290,0
8284391,Male,46,1,39.0,0,1-2 Year,Yes,2630.0,26.0,244,0
9368434,Female,46,1,0.0,0,1-2 Year,Yes,2630.0,26.0,282,0
7234762,Male,26,1,18.0,1,< 1 Year,No,32790.0,152.0,277,0
2839674,Female,32,1,15.0,1,< 1 Year,No,25234.0,152.0,134,0
354674,Female,25,1,46.0,0,< 1 Year,Yes,29451.0,152.0,117,0
1429921,Male,47,1,28.0,0,1-2 Year,Yes,46677.0,124.0,64,1
9900799,Male,67,1,26.0,1,1-2 Year,No,2630.0,22.0,228,0
2827672,Male,65,1,50.0,0,1-2 Year,Yes,38139.0,8.0,249,0
2902571,Male,24,1,29.0,1,< 1 Year,No,23159.0,152.0,145,0
10149113,Male,22,1,13.0,0,< 1 Year,Yes,26332.0,152.0,91,0
2490314,Female,40,1,28.0,1,1-2 Year,No,60939.0,122.0,176,0
74379,Male,57,1,21.0,0,> 2 Years,Yes,37238.0,26.0,241,0
11424676,Male,24,1,28.0,1,< 1 Year,No,60591.0,152.0,294,0
2023342,Male,24,1,8.0,1,< 1 Year,No,46447.0,152.0,94,0
4120242,Female,22,1,47.0,0,< 1 Year,No,29971.0,152.0,123,0
7041817,Female,33,1,16.0,1,< 1 Year,No,2630.0,152.0,109,0
9228971,Male,26,1,14.0,1,< 1 Year,No,44940.0,152.0,43,0
8557164,Female,28,1,41.0,1,< 1 Year,No,25598.0,152.0,212,0
3477311,Male,48,1,8.0,0,1-2 Year,Yes,41178.0,26.0,120,1
4027662,Male,43,1,35.0,1,1-2 Year,No,32945.0,124.0,268,0
4209236,Male,36,1,15.0,0,1-2 Year,Yes,2630.0,124.0,187,1
10539340,Male,36,1,28.0,0,1-2 Year,Yes,55857.0,26.0,281,0
6000322,Male,58,1,28.0,0,1-2 Year,Yes,2630.0,157.0,188,0
1883483,Male,38,1,28.0,1,1-2 Year,No,63778.0,26.0,28,0
2610959,Female,28,1,28.0,1,< 1 Year,No,45199.0,26.0,106,0
7192443,Male,44,1,17.0,1,1-2 Year,No,2630.0,124.0,33,0
2994672,Male,61,1,28.0,0,1-2 Year,Yes,51453.0,156.0,256,1
4374197,Male,45,1,28.0,0,1-2 Year,No,39069.0,124.0,211,0
362948,Male,21,1,46.0,1,< 1 Year,No,2630.0,160.0,268,0
8905268,Female,26,1,30.0,1,< 1 Year,No,35339.0,152.0,193,0
594698,Female,25,1,37.0,1,< 1 Year,No,30990.0,152.0,294,0
864454,Male,24,1,34.0,1,< 1 Year,No,28823.0,151.0,257,0
11116647,Female,22,1,13.0,1,< 1 Year,No,19440.0,152.0,271,0
274551,Male,35,1,0.0,0,1-2 Year,Yes,2630.0,61.0,193,0
7053097,Male,46,1,28.0,0,1-2 Year,Yes,43861.0,124.0,167,0
3463173,Female,53,1,43.0,0,1-2 Year,Yes,38392.0,26.0,180,1
692447,Male,65,1,46.0,0,1-2 Year,No,27999.0,124.0,63,0
1829088,Male,23,1,18.0,1,< 1 Year,No,29082.0,152.0,263,0
9847120,Female,40,1,33.0,0,1-2 Year,Yes,31519.0,124.0,288,0
3615201,Female,22,1,17.0,1,< 1 Year,No,42258.0,152.0,66,0
1539503,Male,46,1,28.0,0,1-2 Year,Yes,79895.0,26.0,97,0
2476003,Male,50,1,8.0,0,1-2 Year,Yes,63342.0,124.0,221,0
9876448,Female,20,1,8.0,0,< 1 Year,Yes,54988.0,160.0,160,0
10415535,Female,21,1,46.0,1,< 1 Year,No,25792.0,160.0,185,0
6735500,Male,22,1,2.0,1,< 1 Year,No,2630.0,160.0,148,0
1191832,Male,44,1,37.0,0,1-2 Year,Yes,39217.0,124.0,147,0
5355518,Female,60,1,28.0,0,1-2 Year,Yes,55252.0,122.0,193,1
10635788,Male,53,1,28.0,0,1-2 Year,Yes,52336.0,26.0,270,0
9913301,Female,21,1,18.0,0,< 1 Year,Yes,27498.0,154.0,101,0
5497879,Male,24,1,30.0,1,< 1 Year,No,38114.0,152.0,185,0
10088623,Male,46,1,28.0,0,1-2 Year,Yes,33128.0,124.0,205,0
1942915,Male,50,1,30.0,1,1-2 Year,No,2630.0,26.0,248,0
4544001,Male,57,1,39.0,0,1-2 Year,Yes,66515.0,124.0,200,0
8841953,Male,50,1,26.0,0,> 2 Years,Yes,27488.0,26.0,240,1
6294705,Female,34,1,29.0,1,1-2 Year,No,43895.0,124.0,65,0
8147496,Male,24,1,13.0,1,< 1 Year,No,34678.0,152.0,186,0
7561935,Male,23,1,14.0,1,< 1 Year,No,25603.0,152.0,246,0
6473146,Male,24,1,15.0,1,< 1 Year,No,32204.0,152.0,170,0
3911148,Female,31,1,15.0,0,1-2 Year,Yes,2630.0,124.0,24,1
11284142,Male,50,1,28.0,0,1-2 Year,Yes,36245.0,124.0,208,0
4616919,Male,46,1,28.0,1,1-2 Year,No,30277.0,26.0,195,0
5749672,Female,22,1,8.0,1,< 1 Year,No,26318.0,152.0,293,0
934759,Female,73,1,28.0,0,1-2 Year,Yes,35607.0,124.0,212,1
5855775,Male,24,1,6.0,1,< 1 Year,No,25657.0,152.0,150,0
8235387,Male,26,1,30.0,1,< 1 Year,No,27550.0,152.0,32,0
3788044,Male,20,1,46.0,1,< 1 Year,No,30290.0,160.0,66,0
5467928,Male,73,1,39.0,1,1-2 Year,No,58458.0,26.0,37,0
9978652,Female,25,1,11.0,1,< 1 Year,No,32937.0,152.0,238,0
5064461,Male,27,1,41.0,0,1-2 Year,Yes,2630.0,157.0,278,1
5979339,Male,52,1,1.0,0,1-2 Year,Yes,2630.0,26.0,33,0
6662363,Male,22,1,8.0,0,< 1 Year,Yes,35710.0,152.0,274,0
6951236,Male,59,1,28.0,0,> 2 Years,Yes,82501.0,26.0,33,1
8573670,Female,31,1,6.0,0,1-2 Year,Yes,2630.0,157.0,73,0
11214459,Male,22,1,32.0,1,< 1 Year,No,31556.0,152.0,298,0
2916645,Female,79,1,28.0,0,1-2 Year,Yes,43982.0,26.0,174,0
9714856,Male,56,1,28.0,1,1-2 Year,No,28173.0,52.0,230,0
